customer_id,name,segment,age,region,branch,join_date
CUST1219,Customer 1219,Premium,70,South,Munich-South,2019-10-10
CUST1220,Customer 1220,Business,72,East,Berlin-East,2021-05-18
CUST1221,Customer 1221,Business,64,Central,Mannheim,2021-03-13
CUST1222,Customer 1222,Premium,32,West,Frankfurt,2017-01-12
CUST1223,Customer 1223,Student,61,North,Hamburg-Mitte,2019-05-29
CUST1224,Customer 1224,Premium,45,Central,Mannheim,2016-08-30
CUST1225,Customer 1225,Student,56,North,Bremen-City,2015-04-15
CUST1226,Customer 1226,Retail,63,East,Berlin-East,2020-05-15
CUST1227,Customer 1227,Business,57,North,Hamburg-Nord,2015-08-28
CUST1228,Customer 1228,Retail,34,East,Berlin-East,2015-06-24
CUST1229,Customer 1229,Student,31,North,Hamburg-Nord,2019-01-21
CUST1230,Customer 1230,Business,49,Central,Mannheim,2018-10-18
CUST1231,Customer 1231,Retail,39,East,Berlin-Mitte,2014-05-10
CUST1232,Customer 1232,Premium,46,Central,Nuremberg,2014-04-05
CUST1233,Customer 1233,Student,70,Central,Stuttgart,2017-01-05
CUST1234,Customer 1234,Premium,38,North,Hamburg-Mitte,2014-03-24
CUST1235,Customer 1235,Premium,34,South,Munich-Mitte,2015-02-05
CUST1236,Customer 1236,Premium,29,South,Munich-Mitte,2016-08-16
CUST1237,Customer 1237,Premium,65,Central,Stuttgart,2013-11-02
CUST1238,Customer 1238,Student,62,Central,Stuttgart,2014-07-13
CUST1239,Customer 1239,Student,50,North,Hamburg-Mitte,2013-11-26
CUST1240,Customer 1240,Student,25,North,Hamburg-Nord,2017-08-17
CUST1241,Customer 1241,Retail,56,South,Munich-Mitte,2014-09-04
CUST1242,Customer 1242,Premium,51,Central,Nuremberg,2018-09-03
CUST1243,Customer 1243,Retail,27,Central,Stuttgart,2020-08-22
CUST1244,Customer 1244,Business,55,Central,Mannheim,2018-08-08
CUST1245,Customer 1245,Premium,55,Central,Stuttgart,2016-10-20
CUST1246,Customer 1246,Business,75,South,Munich-South,2018-05-20
CUST1247,Customer 1247,Premium,27,North,Bremen-City,2015-08-24
CUST1248,Customer 1248,Business,21,North,Hamburg-Nord,2020-03-29
CUST1249,Customer 1249,Retail,59,Central,Stuttgart,2015-11-18
CUST1250,Customer 1250,Business,40,Central,Nuremberg,2015-03-19
CUST1251,Customer 1251,Premium,60,West,Dusseldorf,2014-01-31
CUST1252,Customer 1252,Business,63,North,Hamburg-Mitte,2015-04-19
CUST1253,Customer 1253,Retail,20,Central,Mannheim,2016-06-23
CUST1254,Customer 1254,Premium,23,South,Munich-Mitte,2021-01-13
CUST1255,Customer 1255,Business,27,Central,Nuremberg,2016-09-26
CUST1256,Customer 1256,Business,32,East,Berlin-East,2016-02-16
CUST1257,Customer 1257,Premium,25,Central,Stuttgart,2015-06-04
CUST1258,Customer 1258,Retail,55,North,Bremen-City,2016-12-15
CUST1259,Customer 1259,Student,52,South,Augsburg,2017-07-28
CUST1260,Customer 1260,Student,62,Central,Nuremberg,2016-06-11
CUST1261,Customer 1261,Student,45,West,Dusseldorf,2015-02-04
CUST1262,Customer 1262,Premium,73,West,Dusseldorf,2018-03-30
CUST1263,Customer 1263,Student,50,East,Berlin-East,2019-08-18
CUST1264,Customer 1264,Retail,31,East,Dresden,2021-11-28
CUST1265,Customer 1265,Student,45,Central,Mannheim,2015-07-04
CUST1266,Customer 1266,Premium,33,North,Hamburg-Mitte,2015-11-12
CUST1267,Customer 1267,Student,42,North,Hamburg-Nord,2018-09-07
CUST1268,Customer 1268,Business,69,Central,Nuremberg,2020-08-29
CUST1269,Customer 1269,Business,53,West,Cologne-City,2021-01-24
CUST1270,Customer 1270,Retail,26,Central,Nuremberg,2018-05-04
CUST1271,Customer 1271,Business,52,South,Munich-South,2019-03-10
CUST1272,Customer 1272,Premium,22,West,Dusseldorf,2016-07-23
CUST1273,Customer 1273,Business,43,West,Cologne-City,2016-07-01
CUST1274,Customer 1274,Retail,20,North,Hamburg-Nord,2016-01-10
CUST1275,Customer 1275,Retail,60,East,Berlin-East,2020-01-11
CUST1276,Customer 1276,Retail,44,East,Dresden,2017-09-18
CUST1277,Customer 1277,Premium,24,North,Hamburg-Nord,2020-06-27
CUST1278,Customer 1278,Business,18,Central,Nuremberg,2021-03-16
CUST1279,Customer 1279,Business,59,Central,Nuremberg,2017-05-30
CUST1280,Customer 1280,Student,52,Central,Mannheim,2017-08-19
CUST1281,Customer 1281,Student,57,West,Cologne-City,2016-07-10
CUST1282,Customer 1282,Premium,71,West,Frankfurt,2020-10-17
CUST1283,Customer 1283,Premium,75,South,Augsburg,2019-05-15
CUST1284,Customer 1284,Business,55,West,Dusseldorf,2019-08-17
CUST1285,Customer 1285,Business,18,West,Dusseldorf,2020-11-19
CUST1286,Customer 1286,Retail,75,East,Berlin-East,2016-07-30
CUST1287,Customer 1287,Business,44,East,Berlin-Mitte,2020-04-17
CUST1288,Customer 1288,Student,61,West,Frankfurt,2017-01-12
CUST1289,Customer 1289,Premium,41,Central,Nuremberg,2020-04-18
CUST1290,Customer 1290,Business,63,East,Berlin-Mitte,2018-05-17
CUST1291,Customer 1291,Business,38,East,Berlin-East,2018-03-16
CUST1292,Customer 1292,Student,28,South,Munich-Mitte,2014-04-05
CUST1293,Customer 1293,Business,74,West,Frankfurt,2021-01-04
CUST1294,Customer 1294,Premium,18,East,Berlin-Mitte,2016-07-10
CUST1295,Customer 1295,Retail,48,South,Augsburg,2014-01-07
CUST1296,Customer 1296,Student,53,North,Bremen-City,2019-01-13
CUST1297,Customer 1297,Business,44,East,Berlin-Mitte,2016-11-24
CUST1298,Customer 1298,Retail,28,East,Berlin-East,2016-02-04
CUST1299,Customer 1299,Student,36,Central,Nuremberg,2019-12-12
CUST1300,Customer 1300,Premium,28,East,Dresden,2020-09-02
CUST1301,Customer 1301,Premium,31,West,Dusseldorf,2015-12-25
CUST1302,Customer 1302,Retail,60,Central,Mannheim,2021-02-23
CUST1303,Customer 1303,Student,26,West,Cologne-City,2016-11-04
CUST1304,Customer 1304,Business,26,Central,Mannheim,2018-01-27
CUST1305,Customer 1305,Student,33,Central,Nuremberg,2014-01-25
CUST1306,Customer 1306,Business,24,South,Munich-Mitte,2014-12-17
CUST1307,Customer 1307,Business,59,North,Bremen-City,2018-03-19
CUST1308,Customer 1308,Business,41,East,Berlin-East,2016-02-11
CUST1309,Customer 1309,Retail,38,South,Munich-Mitte,2014-02-15
CUST1310,Customer 1310,Business,61,North,Hamburg-Mitte,2013-10-22
CUST1311,Customer 1311,Retail,60,Central,Mannheim,2016-08-01
CUST1312,Customer 1312,Business,22,East,Berlin-East,2016-07-06
CUST1313,Customer 1313,Business,41,West,Frankfurt,2019-10-19
CUST1314,Customer 1314,Retail,49,West,Dusseldorf,2014-06-22
CUST1315,Customer 1315,Business,37,North,Hamburg-Mitte,2015-09-30
CUST1316,Customer 1316,Business,51,North,Bremen-City,2020-03-10
CUST1317,Customer 1317,Premium,24,East,Dresden,2017-06-30
CUST1318,Customer 1318,Premium,48,West,Frankfurt,2015-10-11
CUST1319,Customer 1319,Retail,49,East,Berlin-Mitte,2018-10-31
CUST1320,Customer 1320,Retail,39,Central,Nuremberg,2016-04-12
CUST1321,Customer 1321,Student,24,North,Hamburg-Nord,2014-06-21
CUST1322,Customer 1322,Business,41,South,Munich-South,2013-10-18
CUST1323,Customer 1323,Student,75,South,Augsburg,2021-01-30
CUST1324,Customer 1324,Student,28,West,Frankfurt,2015-01-09
CUST1325,Customer 1325,Retail,54,East,Berlin-East,2020-03-02
CUST1326,Customer 1326,Premium,45,Central,Mannheim,2020-01-03
CUST1327,Customer 1327,Retail,21,North,Hamburg-Mitte,2021-02-22
CUST1328,Customer 1328,Retail,60,Central,Stuttgart,2020-12-20
CUST1329,Customer 1329,Premium,41,Central,Mannheim,2017-02-28
CUST1330,Customer 1330,Premium,54,North,Bremen-City,2016-06-27
CUST1331,Customer 1331,Student,35,South,Munich-Mitte,2017-01-21
CUST1332,Customer 1332,Premium,71,East,Berlin-Mitte,2018-08-26
CUST1333,Customer 1333,Student,63,West,Dusseldorf,2014-12-01
CUST1334,Customer 1334,Business,24,Central,Mannheim,2021-03-15
CUST1335,Customer 1335,Premium,46,North,Hamburg-Nord,2018-10-07
CUST1336,Customer 1336,Student,40,West,Frankfurt,2014-03-18
CUST1337,Customer 1337,Retail,67,South,Augsburg,2014-05-25
CUST1338,Customer 1338,Retail,63,South,Munich-South,2014-12-22
CUST1339,Customer 1339,Business,55,West,Frankfurt,2016-05-26
CUST1340,Customer 1340,Premium,63,Central,Stuttgart,2019-12-24
CUST1341,Customer 1341,Retail,36,East,Berlin-East,2019-12-12
CUST1342,Customer 1342,Retail,48,East,Berlin-East,2021-03-15
CUST1343,Customer 1343,Student,71,East,Dresden,2014-10-20
CUST1344,Customer 1344,Retail,31,North,Hamburg-Nord,2021-08-28
CUST1345,Customer 1345,Retail,35,West,Frankfurt,2014-05-08
CUST1346,Customer 1346,Student,73,West,Dusseldorf,2020-10-09
CUST1347,Customer 1347,Business,37,Central,Stuttgart,2021-05-01
CUST1348,Customer 1348,Retail,47,Central,Stuttgart,2021-01-23
CUST1349,Customer 1349,Business,67,North,Hamburg-Mitte,2016-10-16
CUST1350,Customer 1350,Retail,50,Central,Nuremberg,2016-09-19
CUST1351,Customer 1351,Business,52,Central,Mannheim,2017-10-06
CUST1352,Customer 1352,Retail,61,East,Dresden,2018-04-08
CUST1353,Customer 1353,Student,29,East,Dresden,2016-05-19
CUST1354,Customer 1354,Retail,72,South,Munich-South,2016-07-21
CUST1355,Customer 1355,Business,55,East,Dresden,2020-05-01
CUST1356,Customer 1356,Business,58,North,Hamburg-Nord,2017-10-27
CUST1357,Customer 1357,Student,24,South,Munich-South,2019-04-05
CUST1358,Customer 1358,Premium,75,Central,Stuttgart,2019-06-16
CUST1359,Customer 1359,Premium,63,East,Dresden,2018-06-03
CUST1360,Customer 1360,Premium,36,North,Hamburg-Nord,2018-06-24
CUST1361,Customer 1361,Student,75,Central,Mannheim,2021-01-07
CUST1362,Customer 1362,Retail,40,West,Dusseldorf,2015-09-01
CUST1363,Customer 1363,Business,24,Central,Nuremberg,2017-01-26
CUST1364,Customer 1364,Premium,69,Central,Mannheim,2019-10-03
CUST1365,Customer 1365,Retail,75,North,Hamburg-Mitte,2019-06-08
CUST1366,Customer 1366,Business,32,South,Munich-Mitte,2020-01-12
CUST1367,Customer 1367,Premium,52,Central,Nuremberg,2014-03-27
CUST1368,Customer 1368,Premium,53,West,Cologne-City,2017-07-30
CUST1369,Customer 1369,Premium,43,West,Dusseldorf,2018-01-02
CUST1370,Customer 1370,Premium,49,West,Dusseldorf,2017-10-24
CUST1371,Customer 1371,Student,44,Central,Mannheim,2020-10-23
CUST1372,Customer 1372,Business,45,West,Dusseldorf,2015-05-04
CUST1373,Customer 1373,Student,18,West,Dusseldorf,2018-03-20
CUST1374,Customer 1374,Premium,39,Central,Mannheim,2015-07-01
CUST1375,Customer 1375,Student,75,West,Frankfurt,2018-01-03
CUST1376,Customer 1376,Retail,73,North,Hamburg-Nord,2015-11-03
CUST1377,Customer 1377,Premium,27,East,Berlin-East,2018-08-21
CUST1378,Customer 1378,Business,22,South,Munich-South,2017-11-01
CUST1379,Customer 1379,Premium,38,East,Dresden,2014-05-11
CUST1380,Customer 1380,Business,61,South,Augsburg,2020-09-20
CUST1381,Customer 1381,Student,22,North,Bremen-City,2019-01-11
CUST1382,Customer 1382,Retail,60,East,Berlin-Mitte,2013-11-24
CUST1383,Customer 1383,Retail,32,North,Bremen-City,2015-03-07
CUST1384,Customer 1384,Business,26,Central,Mannheim,2016-01-18
CUST1385,Customer 1385,Student,59,East,Berlin-East,2018-02-01
CUST1386,Customer 1386,Retail,55,West,Dusseldorf,2020-08-21
CUST1387,Customer 1387,Retail,30,West,Dusseldorf,2020-11-20
CUST1388,Customer 1388,Business,61,West,Cologne-City,2016-02-07
CUST1389,Customer 1389,Retail,71,South,Munich-South,2016-01-31
CUST1390,Customer 1390,Student,44,West,Frankfurt,2015-10-08
CUST1391,Customer 1391,Retail,52,Central,Stuttgart,2020-06-22
CUST1392,Customer 1392,Retail,20,Central,Stuttgart,2021-06-04
CUST1393,Customer 1393,Retail,39,North,Bremen-City,2018-07-07
CUST1394,Customer 1394,Student,43,South,Augsburg,2018-02-03
CUST1395,Customer 1395,Premium,42,South,Augsburg,2016-08-15
CUST1396,Customer 1396,Retail,49,West,Cologne-City,2016-05-14
CUST1397,Customer 1397,Student,75,East,Dresden,2018-11-17
CUST1398,Customer 1398,Business,23,South,Augsburg,2013-10-21
CUST1399,Customer 1399,Premium,52,Central,Nuremberg,2021-03-12
CUST1400,Customer 1400,Student,58,East,Berlin-East,2019-10-11
CUST1401,Customer 1401,Student,61,South,Munich-Mitte,2017-12-15
CUST1402,Customer 1402,Retail,52,East,Berlin-Mitte,2016-01-09
CUST1403,Customer 1403,Retail,45,North,Hamburg-Mitte,2018-02-06
CUST1404,Customer 1404,Premium,71,North,Hamburg-Nord,2020-01-05
CUST1405,Customer 1405,Premium,29,Central,Mannheim,2014-01-10
CUST1406,Customer 1406,Premium,74,West,Cologne-City,2021-04-25
CUST1407,Customer 1407,Retail,59,North,Hamburg-Nord,2018-02-04
CUST1408,Customer 1408,Retail,36,South,Munich-Mitte,2017-12-13
CUST1409,Customer 1409,Premium,75,Central,Stuttgart,2019-05-21
CUST1410,Customer 1410,Premium,18,South,Augsburg,2020-05-04
CUST1411,Customer 1411,Business,52,North,Bremen-City,2015-06-03
CUST1412,Customer 1412,Premium,50,South,Munich-Mitte,2013-11-29
CUST1413,Customer 1413,Premium,31,East,Dresden,2018-09-20
CUST1414,Customer 1414,Premium,55,North,Bremen-City,2015-05-19
CUST1415,Customer 1415,Retail,26,North,Hamburg-Mitte,2020-08-05
CUST1416,Customer 1416,Premium,73,Central,Nuremberg,2017-04-29
CUST1417,Customer 1417,Premium,22,North,Hamburg-Mitte,2018-05-09
CUST1418,Customer 1418,Student,39,Central,Stuttgart,2020-03-21
CUST1419,Customer 1419,Business,29,South,Munich-South,2021-07-21
CUST1420,Customer 1420,Premium,27,Central,Stuttgart,2021-11-27
CUST1421,Customer 1421,Business,27,Central,Stuttgart,2015-04-13
CUST1422,Customer 1422,Retail,27,West,Cologne-City,2019-07-17
CUST1423,Customer 1423,Premium,49,East,Berlin-East,2017-03-11
CUST1424,Customer 1424,Student,46,North,Hamburg-Nord,2016-07-02
CUST1425,Customer 1425,Business,49,South,Munich-South,2014-11-03
CUST1426,Customer 1426,Retail,55,North,Bremen-City,2020-06-08
CUST1427,Customer 1427,Retail,71,Central,Mannheim,2015-07-23
CUST1428,Customer 1428,Student,25,South,Augsburg,2021-10-18
CUST1429,Customer 1429,Student,59,West,Cologne-City,2021-06-15
CUST1430,Customer 1430,Premium,29,East,Berlin-East,2014-07-16
CUST1431,Customer 1431,Business,47,West,Frankfurt,2019-05-10
CUST1432,Customer 1432,Retail,25,East,Berlin-East,2021-08-31
CUST1433,Customer 1433,Business,25,North,Bremen-City,2021-03-30
CUST1434,Customer 1434,Student,41,Central,Stuttgart,2018-12-01
CUST1435,Customer 1435,Business,69,East,Berlin-Mitte,2018-02-08
CUST1436,Customer 1436,Student,55,North,Hamburg-Mitte,2021-01-11
CUST1437,Customer 1437,Retail,52,West,Cologne-City,2015-08-21
CUST1438,Customer 1438,Business,35,West,Dusseldorf,2019-05-01
CUST1439,Customer 1439,Retail,60,North,Bremen-City,2020-07-09
CUST1440,Customer 1440,Premium,34,North,Bremen-City,2019-02-15
CUST1441,Customer 1441,Student,30,Central,Stuttgart,2016-11-06
CUST1442,Customer 1442,Student,25,East,Berlin-East,2019-03-05
CUST1443,Customer 1443,Student,69,South,Munich-South,2014-01-14
CUST1444,Customer 1444,Business,38,South,Augsburg,2018-06-07
CUST1445,Customer 1445,Student,25,West,Frankfurt,2014-09-26
CUST1446,Customer 1446,Premium,44,East,Berlin-East,2015-06-22
CUST1447,Customer 1447,Retail,46,Central,Stuttgart,2016-01-07
CUST1448,Customer 1448,Business,21,Central,Mannheim,2015-11-28
CUST1449,Customer 1449,Business,31,North,Bremen-City,2018-01-25
CUST1450,Customer 1450,Student,23,South,Munich-Mitte,2018-08-14
CUST1451,Customer 1451,Business,33,West,Cologne-City,2018-07-19
CUST1452,Customer 1452,Retail,69,North,Hamburg-Nord,2017-10-14
CUST1453,Customer 1453,Retail,19,South,Munich-South,2021-04-02
CUST1454,Customer 1454,Business,53,South,Munich-Mitte,2017-04-17
CUST1455,Customer 1455,Premium,24,East,Dresden,2016-05-08
CUST1456,Customer 1456,Premium,53,West,Frankfurt,2019-05-19
CUST1457,Customer 1457,Retail,67,South,Munich-South,2021-10-23
CUST1458,Customer 1458,Retail,53,West,Cologne-City,2017-10-19
CUST1459,Customer 1459,Premium,24,West,Cologne-City,2017-01-25
CUST1460,Customer 1460,Premium,47,East,Berlin-Mitte,2018-10-23
CUST1461,Customer 1461,Student,55,East,Berlin-Mitte,2021-11-11
CUST1462,Customer 1462,Premium,75,North,Hamburg-Mitte,2015-10-07
CUST1463,Customer 1463,Retail,63,North,Bremen-City,2020-08-17
CUST1464,Customer 1464,Business,31,West,Frankfurt,2020-03-04
CUST1465,Customer 1465,Premium,25,West,Dusseldorf,2018-06-08
CUST1466,Customer 1466,Premium,37,North,Bremen-City,2021-01-09
CUST1467,Customer 1467,Premium,41,East,Berlin-Mitte,2015-11-24
CUST1468,Customer 1468,Student,41,South,Munich-South,2020-04-03
CUST1469,Customer 1469,Premium,21,South,Munich-Mitte,2015-12-28
CUST1470,Customer 1470,Student,19,Central,Stuttgart,2017-04-03
CUST1471,Customer 1471,Student,23,Central,Stuttgart,2020-11-07
CUST1472,Customer 1472,Retail,24,Central,Nuremberg,2019-12-31
CUST1473,Customer 1473,Business,53,North,Bremen-City,2017-05-31
CUST1474,Customer 1474,Premium,31,South,Munich-Mitte,2018-05-31
CUST1475,Customer 1475,Business,55,North,Hamburg-Mitte,2015-09-11
CUST1476,Customer 1476,Student,33,South,Augsburg,2021-09-26
CUST1477,Customer 1477,Premium,33,South,Augsburg,2020-06-14
CUST1478,Customer 1478,Student,47,North,Bremen-City,2019-01-28
CUST1479,Customer 1479,Retail,47,Central,Stuttgart,2020-11-04
CUST1480,Customer 1480,Retail,63,South,Augsburg,2014-02-08
CUST1481,Customer 1481,Retail,57,East,Dresden,2019-02-13
CUST1482,Customer 1482,Retail,62,East,Berlin-Mitte,2014-06-17
CUST1483,Customer 1483,Student,21,North,Hamburg-Mitte,2020-11-06
CUST1484,Customer 1484,Retail,63,East,Dresden,2020-06-22
CUST1485,Customer 1485,Student,32,East,Berlin-Mitte,2014-02-08
CUST1486,Customer 1486,Student,32,North,Bremen-City,2017-02-06
CUST1487,Customer 1487,Premium,46,West,Dusseldorf,2016-08-02
CUST1488,Customer 1488,Business,27,East,Dresden,2016-11-01
CUST1489,Customer 1489,Business,68,South,Munich-South,2018-06-18
CUST1490,Customer 1490,Student,54,North,Bremen-City,2015-05-27
CUST1491,Customer 1491,Business,40,West,Dusseldorf,2020-02-27
CUST1492,Customer 1492,Premium,60,South,Augsburg,2018-10-13
CUST1493,Customer 1493,Retail,23,East,Berlin-Mitte,2020-01-29
CUST1494,Customer 1494,Retail,48,North,Bremen-City,2017-02-07
CUST1495,Customer 1495,Retail,26,North,Hamburg-Mitte,2018-10-05
CUST1496,Customer 1496,Student,43,East,Dresden,2014-07-01
CUST1497,Customer 1497,Student,50,South,Munich-South,2014-01-12
CUST1498,Customer 1498,Business,20,South,Munich-Mitte,2013-11-14
CUST1499,Customer 1499,Premium,67,North,Hamburg-Mitte,2019-09-12
CUST1500,Customer 1500,Business,33,North,Bremen-City,2014-05-04
CUST1501,Customer 1501,Business,54,North,Bremen-City,2020-10-18
CUST1502,Customer 1502,Premium,29,North,Bremen-City,2014-01-01
CUST1503,Customer 1503,Student,68,Central,Stuttgart,2015-03-08
CUST1504,Customer 1504,Student,18,South,Augsburg,2020-01-11
CUST1505,Customer 1505,Business,23,Central,Mannheim,2019-03-21
CUST1506,Customer 1506,Business,32,East,Berlin-Mitte,2014-07-03
CUST1507,Customer 1507,Retail,60,Central,Stuttgart,2020-07-27
CUST1508,Customer 1508,Business,40,East,Berlin-Mitte,2021-02-18
CUST1509,Customer 1509,Premium,31,North,Bremen-City,2015-11-16
CUST1510,Customer 1510,Retail,47,Central,Mannheim,2018-06-27
CUST1511,Customer 1511,Retail,66,Central,Mannheim,2021-01-18
CUST1512,Customer 1512,Student,33,North,Hamburg-Nord,2019-12-14
CUST1513,Customer 1513,Student,28,East,Berlin-East,2020-03-01
CUST1514,Customer 1514,Student,53,Central,Mannheim,2020-04-15
CUST1515,Customer 1515,Business,53,West,Dusseldorf,2020-06-07
CUST1516,Customer 1516,Premium,72,South,Munich-South,2020-05-13
CUST1517,Customer 1517,Business,70,Central,Nuremberg,2014-01-19
CUST1518,Customer 1518,Business,18,West,Cologne-City,2020-06-17
CUST1519,Customer 1519,Retail,25,East,Dresden,2018-10-26
CUST1520,Customer 1520,Retail,55,West,Dusseldorf,2016-02-25
CUST1521,Customer 1521,Student,53,West,Cologne-City,2020-05-20
CUST1522,Customer 1522,Business,50,South,Munich-South,2018-05-24
CUST1523,Customer 1523,Premium,26,South,Munich-South,2016-04-09
CUST1524,Customer 1524,Retail,20,West,Frankfurt,2014-03-16
CUST1525,Customer 1525,Premium,72,East,Berlin-Mitte,2016-12-15
CUST1526,Customer 1526,Retail,18,West,Frankfurt,2014-12-31
CUST1527,Customer 1527,Business,57,East,Berlin-Mitte,2015-11-15
CUST1528,Customer 1528,Business,18,North,Bremen-City,2018-02-23
CUST1529,Customer 1529,Retail,62,Central,Nuremberg,2014-06-11
CUST1530,Customer 1530,Student,48,South,Augsburg,2019-02-20
CUST1531,Customer 1531,Premium,27,East,Berlin-Mitte,2015-11-17
CUST1532,Customer 1532,Premium,21,West,Dusseldorf,2016-04-10
CUST1533,Customer 1533,Premium,39,North,Bremen-City,2021-03-26
CUST1534,Customer 1534,Student,74,Central,Nuremberg,2017-12-23
CUST1535,Customer 1535,Retail,59,West,Cologne-City,2017-06-29
CUST1536,Customer 1536,Business,23,South,Augsburg,2017-08-25
CUST1537,Customer 1537,Premium,43,Central,Stuttgart,2016-09-22
CUST1538,Customer 1538,Premium,68,Central,Stuttgart,2020-02-28
CUST1539,Customer 1539,Retail,34,East,Berlin-East,2019-07-30
CUST1540,Customer 1540,Student,57,Central,Stuttgart,2020-01-02
CUST1541,Customer 1541,Student,73,East,Berlin-East,2015-01-23
CUST1542,Customer 1542,Premium,45,South,Munich-South,2014-05-28
CUST1543,Customer 1543,Premium,42,South,Augsburg,2017-10-04
CUST1544,Customer 1544,Premium,72,West,Dusseldorf,2016-06-06
CUST1545,Customer 1545,Student,46,North,Hamburg-Nord,2018-07-21
CUST1546,Customer 1546,Business,33,Central,Stuttgart,2018-03-19
CUST1547,Customer 1547,Student,33,South,Munich-Mitte,2016-12-12
CUST1548,Customer 1548,Business,65,South,Munich-South,2017-08-19
CUST1549,Customer 1549,Retail,48,South,Munich-Mitte,2015-11-25
CUST1550,Customer 1550,Retail,66,Central,Mannheim,2017-12-02
CUST1551,Customer 1551,Business,35,East,Berlin-Mitte,2015-06-19
CUST1552,Customer 1552,Retail,25,East,Berlin-Mitte,2014-04-11
CUST1553,Customer 1553,Business,22,West,Cologne-City,2016-12-03
CUST1554,Customer 1554,Retail,29,Central,Nuremberg,2015-05-23
CUST1555,Customer 1555,Business,59,East,Berlin-East,2021-02-08
CUST1556,Customer 1556,Student,41,Central,Mannheim,2015-06-21
CUST1557,Customer 1557,Retail,19,South,Augsburg,2019-06-08
CUST1558,Customer 1558,Retail,57,West,Frankfurt,2014-12-18
CUST1559,Customer 1559,Business,53,Central,Nuremberg,2016-02-18
CUST1560,Customer 1560,Student,71,East,Berlin-Mitte,2019-10-01
CUST1561,Customer 1561,Student,39,North,Bremen-City,2016-09-06
CUST1562,Customer 1562,Business,58,South,Munich-South,2021-02-06
CUST1563,Customer 1563,Student,59,North,Hamburg-Mitte,2018-05-17
CUST1564,Customer 1564,Retail,52,East,Berlin-East,2018-12-21
CUST1565,Customer 1565,Student,70,Central,Nuremberg,2014-06-14
CUST1566,Customer 1566,Premium,40,West,Dusseldorf,2016-03-19
CUST1567,Customer 1567,Premium,65,South,Munich-Mitte,2021-10-07
CUST1568,Customer 1568,Business,41,West,Frankfurt,2020-04-16
CUST1569,Customer 1569,Retail,46,South,Munich-Mitte,2021-01-05
CUST1570,Customer 1570,Business,37,Central,Mannheim,2015-06-17
CUST1571,Customer 1571,Premium,33,West,Dusseldorf,2019-05-10
CUST1572,Customer 1572,Premium,69,Central,Stuttgart,2020-12-27
CUST1573,Customer 1573,Premium,30,South,Munich-Mitte,2014-06-09
CUST1574,Customer 1574,Student,34,Central,Nuremberg,2019-05-26
CUST1575,Customer 1575,Student,30,West,Frankfurt,2015-09-06
CUST1576,Customer 1576,Business,64,East,Berlin-East,2017-11-05
CUST1577,Customer 1577,Business,73,Central,Mannheim,2020-02-16
CUST1578,Customer 1578,Premium,53,West,Frankfurt,2020-03-14
CUST1579,Customer 1579,Business,42,West,Frankfurt,2014-04-18
CUST1580,Customer 1580,Student,69,East,Dresden,2019-06-27
CUST1581,Customer 1581,Student,63,West,Dusseldorf,2021-10-20
CUST1582,Customer 1582,Business,28,East,Berlin-East,2017-07-10
CUST1583,Customer 1583,Retail,24,East,Dresden,2020-07-27
CUST1584,Customer 1584,Premium,37,West,Frankfurt,2015-05-27
CUST1585,Customer 1585,Retail,53,East,Dresden,2020-08-25
CUST1586,Customer 1586,Premium,60,West,Frankfurt,2015-10-13
CUST1587,Customer 1587,Premium,59,East,Berlin-East,2018-04-26
CUST1588,Customer 1588,Retail,63,Central,Mannheim,2014-11-27
CUST1589,Customer 1589,Student,53,South,Munich-Mitte,2020-07-22
CUST1590,Customer 1590,Retail,50,West,Frankfurt,2021-07-25
CUST1591,Customer 1591,Premium,69,East,Berlin-Mitte,2014-12-29
CUST1592,Customer 1592,Student,54,East,Berlin-Mitte,2020-01-31
CUST1593,Customer 1593,Student,55,North,Hamburg-Nord,2019-04-05
CUST1594,Customer 1594,Premium,48,South,Augsburg,2020-10-02
CUST1595,Customer 1595,Student,49,North,Bremen-City,2015-05-01
CUST1596,Customer 1596,Student,31,Central,Stuttgart,2018-09-17
CUST1597,Customer 1597,Premium,55,East,Dresden,2019-02-28
CUST1598,Customer 1598,Premium,61,North,Bremen-City,2017-03-11
CUST1599,Customer 1599,Premium,29,North,Hamburg-Mitte,2015-04-21
CUST1600,Customer 1600,Retail,60,Central,Nuremberg,2016-08-04
CUST1601,Customer 1601,Business,56,Central,Mannheim,2021-10-30
CUST1602,Customer 1602,Premium,53,West,Cologne-City,2014-01-16
CUST1603,Customer 1603,Student,65,East,Berlin-East,2017-11-18
CUST1604,Customer 1604,Student,50,Central,Stuttgart,2015-08-20
CUST1605,Customer 1605,Premium,41,East,Berlin-Mitte,2015-05-10
CUST1606,Customer 1606,Retail,57,South,Munich-Mitte,2019-12-28
CUST1607,Customer 1607,Student,37,Central,Mannheim,2015-12-10
CUST1608,Customer 1608,Premium,22,South,Munich-South,2016-07-22
CUST1609,Customer 1609,Student,67,South,Munich-South,2015-12-19
CUST1610,Customer 1610,Premium,51,North,Hamburg-Mitte,2015-07-01
CUST1611,Customer 1611,Business,42,West,Frankfurt,2019-07-15
CUST1612,Customer 1612,Student,27,South,Augsburg,2017-10-27
CUST1613,Customer 1613,Premium,30,South,Munich-Mitte,2018-02-24
CUST1614,Customer 1614,Retail,29,East,Dresden,2020-03-23
CUST1615,Customer 1615,Business,34,West,Frankfurt,2021-06-27
