account_id,customer_id,product,balance,interest_rate,open_date,status
ACC02927,CUST1451,Investment Fund,7236.06,0.96,2019-11-25,Active
ACC02928,CUST1451,Personal Loan,3741.19,4.13,2017-01-01,Active
ACC02929,CUST1452,Current Account,213573.22,3.49,2019-06-14,Active
ACC02930,CUST1453,Mortgage,178190.47,1.22,2017-04-20,Active
ACC02931,CUST1454,Personal Loan,167338.15,4.22,2018-12-12,Active
ACC02932,CUST1454,Investment Fund,136241.64,0.83,2017-04-30,Dormant
ACC02933,CUST1455,Personal Loan,127044.44,0.96,2018-02-08,Active
ACC02934,CUST1456,Investment Fund,51356.87,4.79,2018-09-25,Active
ACC02935,CUST1457,Credit Card,245380.1,1.66,2018-03-05,Active
ACC02936,CUST1457,Personal Loan,165635.95,4.94,2021-07-25,Active
ACC02937,CUST1457,Savings Account,42787.67,1.29,2018-01-16,Active
ACC02938,CUST1458,Personal Loan,22692.82,4.45,2020-04-05,Active
ACC02939,CUST1458,Savings Account,144381.3,4.25,2019-09-15,Active
ACC02940,CUST1459,Savings Account,122415.35,3.24,2021-05-14,Active
ACC02941,CUST1459,Investment Fund,91504.81,2.6,2019-08-08,Active
ACC02942,CUST1459,Personal Loan,143885.62,1.59,2018-05-15,Active
ACC02943,CUST1460,Current Account,216978.71,3.83,2020-05-28,Active
ACC02944,CUST1460,Personal Loan,198669.42,4.67,2021-07-11,Dormant
ACC02945,CUST1460,Current Account,143976.55,4.05,2016-01-25,Active
ACC02946,CUST1461,Investment Fund,33002.53,0.85,2015-11-11,Active
ACC02947,CUST1461,Savings Account,135403.42,2.96,2020-02-05,Active
ACC02948,CUST1462,Investment Fund,239510.86,3.25,2020-02-05,Active
ACC02949,CUST1462,Mortgage,101101.85,2.16,2017-07-04,Active
ACC02950,CUST1462,Personal Loan,111380.63,0.76,2016-11-13,Active
ACC02951,CUST1463,Mortgage,171538.68,2.41,2016-06-16,Active
ACC02952,CUST1463,Current Account,97335.66,3.1,2019-02-03,Active
ACC02953,CUST1464,Savings Account,31650.7,1.65,2019-02-21,Active
ACC02954,CUST1465,Personal Loan,58875.3,0.17,2021-07-05,Active
ACC02955,CUST1465,Credit Card,144525.22,5.15,2015-11-22,Active
ACC02956,CUST1465,Current Account,16639.36,2.3,2017-08-28,Active
ACC02957,CUST1466,Mortgage,80000.23,0.55,2018-05-20,Active
ACC02958,CUST1467,Savings Account,103800.49,3.04,2020-07-02,Active
ACC02959,CUST1467,Personal Loan,75431.75,3.56,2015-05-21,Active
ACC02960,CUST1468,Mortgage,71571.17,2.09,2018-03-12,Active
ACC02961,CUST1468,Current Account,81945.68,1.86,2016-09-29,Active
ACC02962,CUST1468,Savings Account,95298.26,4.96,2020-09-12,Dormant
ACC02963,CUST1469,Mortgage,8712.78,0.68,2018-05-01,Active
ACC02964,CUST1469,Investment Fund,190364.98,5.01,2019-12-20,Active
ACC02965,CUST1469,Savings Account,55475.56,1.4,2021-06-26,Active
ACC02966,CUST1470,Mortgage,17504.27,4.68,2020-05-15,Active
ACC02967,CUST1470,Personal Loan,225388.89,5.27,2020-10-07,Active
ACC02968,CUST1470,Savings Account,51480.2,4.65,2021-09-15,Active
ACC02969,CUST1471,Current Account,64343.13,0.36,2018-05-02,Active
ACC02970,CUST1471,Investment Fund,77145.24,0.79,2018-08-17,Active
ACC02971,CUST1472,Investment Fund,6443.39,5.15,2019-06-14,Active
ACC02972,CUST1472,Credit Card,211097.18,1.65,2016-01-09,Active
ACC02973,CUST1472,Investment Fund,184996.36,0.83,2016-12-07,Active
ACC02974,CUST1473,Mortgage,164287.38,2.38,2018-04-13,Active
ACC02975,CUST1474,Savings Account,9151.52,1.07,2020-03-03,Active
ACC02976,CUST1474,Savings Account,170685.0,2.22,2016-10-19,Active
ACC02977,CUST1474,Mortgage,7247.35,5.07,2016-03-16,Active
ACC02978,CUST1475,Current Account,122901.74,3.62,2015-11-29,Active
ACC02979,CUST1475,Mortgage,241185.05,0.18,2019-11-15,Active
ACC02980,CUST1476,Savings Account,174075.89,1.31,2021-07-02,Active
ACC02981,CUST1477,Current Account,86172.35,3.46,2021-01-29,Active
ACC02982,CUST1478,Current Account,224603.88,1.22,2017-08-01,Active
ACC02983,CUST1478,Investment Fund,56034.97,1.08,2017-08-04,Active
ACC02984,CUST1479,Investment Fund,3196.61,3.85,2015-12-06,Active
ACC02985,CUST1479,Mortgage,167238.5,0.12,2018-11-09,Active
ACC02986,CUST1480,Mortgage,69089.98,3.35,2020-12-16,Dormant
ACC02987,CUST1481,Personal Loan,240512.32,2.71,2018-01-22,Active
ACC02988,CUST1481,Current Account,9448.88,0.05,2016-11-13,Active
ACC02989,CUST1482,Credit Card,225873.99,2.94,2015-04-24,Active
ACC02990,CUST1482,Savings Account,49217.73,2.32,2020-06-13,Active
ACC02991,CUST1482,Current Account,194688.42,3.46,2016-10-06,Active
ACC02992,CUST1483,Personal Loan,82653.43,0.8,2016-12-06,Active
ACC02993,CUST1483,Credit Card,128748.67,2.59,2018-01-29,Dormant
ACC02994,CUST1483,Credit Card,187200.34,4.31,2018-06-28,Active
ACC02995,CUST1484,Personal Loan,69888.88,2.08,2016-02-22,Active
ACC02996,CUST1485,Credit Card,118167.88,4.13,2021-01-06,Active
ACC02997,CUST1486,Savings Account,184232.59,1.39,2016-07-07,Active
ACC02998,CUST1486,Savings Account,53408.42,2.5,2016-06-11,Active
ACC02999,CUST1487,Mortgage,53850.47,2.55,2019-08-17,Active
ACC03000,CUST1488,Savings Account,200821.89,4.55,2020-05-30,Active
ACC03001,CUST1489,Credit Card,153777.81,2.22,2015-03-29,Active
ACC03002,CUST1489,Current Account,242300.74,0.4,2017-12-23,Active
ACC03003,CUST1490,Savings Account,189452.78,4.8,2020-04-28,Active
ACC03004,CUST1491,Personal Loan,168745.65,5.05,2016-11-30,Active
ACC03005,CUST1492,Savings Account,16358.93,1.9,2017-06-14,Active
ACC03006,CUST1492,Personal Loan,123431.77,0.56,2017-05-22,Active
ACC03007,CUST1492,Savings Account,137524.3,5.2,2021-11-07,Active
ACC03008,CUST1493,Personal Loan,199410.89,5.16,2015-08-17,Active
ACC03009,CUST1493,Personal Loan,178847.8,1.22,2021-06-15,Active
ACC03010,CUST1494,Savings Account,123799.78,4.74,2020-04-23,Active
ACC03011,CUST1494,Current Account,66257.0,0.32,2021-09-19,Active
ACC03012,CUST1494,Savings Account,112660.01,5.25,2017-03-24,Active
ACC03013,CUST1495,Current Account,97775.51,5.22,2018-08-25,Active
ACC03014,CUST1495,Mortgage,171712.42,4.75,2015-11-17,Active
ACC03015,CUST1496,Mortgage,225664.66,2.96,2018-05-03,Active
ACC03016,CUST1496,Credit Card,53320.96,2.93,2015-09-26,Active
ACC03017,CUST1496,Credit Card,108201.51,5.47,2020-06-07,Dormant
ACC03018,CUST1497,Savings Account,118014.15,4.83,2021-11-08,Active
ACC03019,CUST1497,Mortgage,86463.51,4.66,2019-04-05,Active
ACC03020,CUST1498,Mortgage,25246.71,2.42,2017-06-13,Active
ACC03021,CUST1499,Investment Fund,9219.17,5.15,2016-10-15,Active
ACC03022,CUST1500,Investment Fund,177896.81,5.15,2020-02-16,Active
ACC03023,CUST1500,Investment Fund,70473.58,3.39,2015-08-03,Dormant
ACC03024,CUST1500,Credit Card,174776.15,0.78,2015-08-03,Active
ACC03025,CUST1501,Personal Loan,183671.32,3.08,2015-04-20,Active
ACC03026,CUST1501,Investment Fund,82487.35,4.83,2019-10-21,Active
ACC03027,CUST1502,Mortgage,170534.23,3.33,2019-11-02,Active
ACC03028,CUST1502,Personal Loan,3023.88,4.92,2016-12-07,Active
ACC03029,CUST1503,Investment Fund,138206.74,0.36,2017-10-21,Active
ACC03030,CUST1504,Credit Card,173753.0,2.94,2016-02-08,Active
ACC03031,CUST1504,Credit Card,117568.05,2.03,2017-11-16,Active
ACC03032,CUST1504,Mortgage,7414.47,1.33,2018-02-18,Active
ACC03033,CUST1505,Savings Account,219635.74,1.87,2019-07-19,Active
ACC03034,CUST1505,Credit Card,27797.45,4.56,2021-07-13,Active
ACC03035,CUST1505,Investment Fund,115028.0,1.43,2018-12-05,Active
ACC03036,CUST1506,Investment Fund,72683.73,4.32,2021-11-15,Active
ACC03037,CUST1506,Savings Account,99516.28,0.24,2016-01-13,Active
ACC03038,CUST1507,Investment Fund,24165.95,2.16,2020-01-14,Active
ACC03039,CUST1507,Investment Fund,19580.12,2.97,2021-04-19,Active
ACC03040,CUST1507,Credit Card,30632.23,2.37,2015-05-04,Active
ACC03041,CUST1508,Mortgage,249902.1,4.81,2015-04-21,Active
ACC03042,CUST1509,Investment Fund,231536.75,5.12,2021-01-01,Active
ACC03043,CUST1509,Savings Account,85280.74,4.04,2015-08-11,Active
ACC03044,CUST1509,Savings Account,38233.6,2.33,2018-07-13,Active
ACC03045,CUST1510,Personal Loan,118337.56,3.21,2020-10-15,Active
ACC03046,CUST1511,Savings Account,171041.0,4.68,2021-12-20,Active
ACC03047,CUST1512,Mortgage,135104.89,2.65,2020-03-05,Active
ACC03048,CUST1512,Credit Card,142847.74,3.55,2015-06-03,Dormant
ACC03049,CUST1513,Savings Account,195963.46,4.49,2019-08-20,Active
ACC03050,CUST1513,Savings Account,206578.31,5.38,2016-04-21,Active
ACC03051,CUST1513,Current Account,173445.42,1.7,2018-06-09,Active
ACC03052,CUST1514,Personal Loan,146059.09,1.8,2018-03-26,Active
ACC03053,CUST1514,Savings Account,135425.28,0.1,2017-12-06,Active
ACC03054,CUST1515,Mortgage,157671.06,5.08,2017-05-23,Active
ACC03055,CUST1516,Credit Card,230152.01,3.74,2020-02-23,Active
ACC03056,CUST1516,Personal Loan,243868.36,1.55,2021-09-29,Active
ACC03057,CUST1516,Mortgage,231040.31,3.07,2019-12-16,Active
ACC03058,CUST1517,Savings Account,71712.44,1.05,2016-04-18,Active
ACC03059,CUST1517,Current Account,53417.92,0.81,2020-11-12,Active
ACC03060,CUST1518,Investment Fund,102172.12,2.1,2017-01-16,Active
ACC03061,CUST1518,Personal Loan,211696.11,3.88,2020-06-25,Active
ACC03062,CUST1518,Savings Account,75372.25,3.56,2016-05-18,Active
ACC03063,CUST1519,Savings Account,218129.05,2.34,2018-03-08,Active
ACC03064,CUST1519,Mortgage,56327.72,0.45,2021-01-08,Active
ACC03065,CUST1520,Savings Account,2478.93,4.25,2017-12-02,Active
ACC03066,CUST1521,Mortgage,34745.8,0.64,2018-04-17,Active
ACC03067,CUST1521,Current Account,106423.2,2.04,2017-03-06,Active
ACC03068,CUST1522,Credit Card,2992.82,4.94,2015-04-01,Dormant
ACC03069,CUST1522,Investment Fund,1938.57,1.32,2015-04-12,Active
ACC03070,CUST1523,Personal Loan,179002.57,4.19,2020-10-22,Active
ACC03071,CUST1523,Savings Account,224687.93,3.9,2017-10-03,Active
ACC03072,CUST1524,Current Account,84601.84,5.41,2015-04-12,Active
ACC03073,CUST1524,Mortgage,162686.86,2.57,2019-12-12,Active
ACC03074,CUST1525,Personal Loan,124673.38,1.48,2018-08-24,Active
ACC03075,CUST1525,Mortgage,200806.71,3.56,2020-07-14,Active
ACC03076,CUST1526,Credit Card,2670.81,5.1,2015-03-11,Active
ACC03077,CUST1526,Investment Fund,40017.87,0.24,2020-08-03,Active
ACC03078,CUST1527,Current Account,6733.6,4.55,2018-05-05,Active
ACC03079,CUST1527,Personal Loan,12432.41,1.66,2017-01-13,Active
ACC03080,CUST1528,Savings Account,163505.09,1.25,2020-12-26,Active
ACC03081,CUST1529,Investment Fund,13893.49,4.81,2018-11-03,Active
ACC03082,CUST1529,Investment Fund,193784.08,0.71,2021-02-22,Active
ACC03083,CUST1530,Current Account,114303.42,2.26,2018-09-01,Active
ACC03084,CUST1530,Savings Account,176915.44,0.35,2015-06-21,Active
ACC03085,CUST1531,Mortgage,65659.06,2.92,2019-06-22,Active
ACC03086,CUST1531,Savings Account,88556.3,2.79,2015-04-07,Active
ACC03087,CUST1531,Credit Card,33342.47,4.25,2018-03-12,Active
ACC03088,CUST1532,Savings Account,173022.34,0.41,2017-06-06,Active
ACC03089,CUST1532,Savings Account,186409.72,1.22,2021-08-20,Active
ACC03090,CUST1533,Credit Card,221189.66,1.66,2020-01-17,Active
ACC03091,CUST1533,Savings Account,74504.01,4.86,2015-11-13,Active
ACC03092,CUST1533,Savings Account,224859.43,4.19,2016-10-04,Active
ACC03093,CUST1534,Personal Loan,161148.33,4.55,2017-07-17,Active
ACC03094,CUST1535,Investment Fund,198903.72,1.91,2016-04-10,Active
ACC03095,CUST1535,Savings Account,136161.0,2.68,2021-05-17,Active
ACC03096,CUST1535,Savings Account,237391.5,1.66,2021-11-08,Active
ACC03097,CUST1536,Current Account,207701.94,1.07,2016-06-20,Dormant
ACC03098,CUST1537,Investment Fund,185999.78,2.65,2015-12-20,Active
ACC03099,CUST1537,Investment Fund,1397.97,0.29,2015-03-13,Active
ACC03100,CUST1537,Current Account,143620.75,2.56,2020-06-05,Active
ACC03101,CUST1538,Mortgage,1034.2,4.0,2016-05-16,Active
ACC03102,CUST1538,Credit Card,202406.3,4.8,2018-02-21,Active
ACC03103,CUST1539,Investment Fund,170826.72,4.64,2018-10-09,Active
ACC03104,CUST1539,Current Account,111080.13,2.43,2016-08-16,Active
ACC03105,CUST1539,Current Account,94795.43,5.23,2021-11-15,Active
ACC03106,CUST1540,Personal Loan,111498.97,1.08,2021-11-18,Active
ACC03107,CUST1540,Mortgage,110257.36,2.63,2019-12-17,Active
ACC03108,CUST1541,Investment Fund,200733.11,0.49,2020-07-05,Active
ACC03109,CUST1542,Investment Fund,226677.49,3.67,2015-12-26,Active
ACC03110,CUST1542,Investment Fund,89338.29,3.26,2020-11-25,Dormant
ACC03111,CUST1542,Investment Fund,140173.2,4.51,2021-04-30,Active
ACC03112,CUST1543,Personal Loan,236932.41,1.11,2016-02-04,Active
ACC03113,CUST1544,Personal Loan,247713.79,2.98,2017-03-16,Active
ACC03114,CUST1544,Savings Account,183891.34,2.48,2020-07-30,Active
ACC03115,CUST1545,Credit Card,57372.57,1.53,2021-11-06,Dormant
ACC03116,CUST1545,Mortgage,126747.49,3.32,2019-01-29,Active
ACC03117,CUST1546,Savings Account,158658.01,0.24,2020-12-03,Active
ACC03118,CUST1547,Personal Loan,188689.19,3.06,2020-08-07,Dormant
ACC03119,CUST1548,Investment Fund,167475.89,4.33,2017-08-28,Active
ACC03120,CUST1548,Personal Loan,156428.08,2.29,2020-06-25,Active
ACC03121,CUST1548,Current Account,40667.71,5.33,2021-05-04,Active
ACC03122,CUST1549,Mortgage,32484.63,1.64,2020-08-17,Active
ACC03123,CUST1549,Credit Card,75796.17,2.09,2019-09-12,Active
ACC03124,CUST1550,Mortgage,151007.38,2.7,2020-03-09,Active
ACC03125,CUST1550,Personal Loan,32273.48,0.87,2016-02-13,Active
ACC03126,CUST1551,Mortgage,42290.54,0.77,2016-06-10,Active
ACC03127,CUST1551,Credit Card,232068.59,2.96,2017-07-07,Active
ACC03128,CUST1551,Credit Card,235089.77,5.37,2019-12-11,Active
ACC03129,CUST1552,Savings Account,123179.49,1.29,2017-12-09,Active
ACC03130,CUST1552,Current Account,238034.43,2.77,2015-04-11,Active
ACC03131,CUST1553,Personal Loan,154531.03,1.75,2015-11-28,Active
ACC03132,CUST1553,Current Account,171852.37,1.37,2019-04-06,Active
ACC03133,CUST1553,Credit Card,228663.65,3.45,2015-06-03,Active
ACC03134,CUST1554,Investment Fund,195466.89,5.27,2018-07-25,Active
ACC03135,CUST1554,Mortgage,109802.08,3.59,2021-09-22,Active
ACC03136,CUST1555,Savings Account,171933.21,0.93,2021-11-24,Dormant
ACC03137,CUST1556,Credit Card,97203.29,3.39,2017-11-08,Active
ACC03138,CUST1556,Current Account,151684.65,5.19,2018-08-22,Active
ACC03139,CUST1557,Credit Card,130029.1,4.61,2021-12-05,Active
ACC03140,CUST1557,Current Account,11168.03,2.06,2018-02-12,Active
ACC03141,CUST1558,Personal Loan,217501.9,0.4,2016-03-20,Active
ACC03142,CUST1559,Current Account,91872.98,0.24,2019-01-08,Active
ACC03143,CUST1560,Investment Fund,144203.53,1.02,2016-12-01,Active
ACC03144,CUST1561,Current Account,32611.36,5.37,2018-12-31,Dormant
ACC03145,CUST1561,Investment Fund,38179.01,3.45,2020-09-02,Active
ACC03146,CUST1562,Current Account,215508.98,0.24,2019-10-26,Dormant
ACC03147,CUST1562,Investment Fund,41229.5,4.02,2020-04-17,Active
ACC03148,CUST1562,Mortgage,217215.97,2.64,2019-07-23,Active
ACC03149,CUST1563,Investment Fund,194059.23,2.41,2021-01-29,Active
ACC03150,CUST1563,Mortgage,28127.74,1.93,2015-08-23,Active
ACC03151,CUST1564,Mortgage,131216.48,2.65,2015-03-03,Active
ACC03152,CUST1564,Personal Loan,152518.23,3.11,2017-04-12,Active
ACC03153,CUST1564,Mortgage,39469.56,2.41,2021-06-18,Active
ACC03154,CUST1565,Current Account,244790.79,1.22,2017-07-13,Active
ACC03155,CUST1565,Mortgage,60156.21,5.45,2018-10-22,Active
ACC03156,CUST1566,Savings Account,233469.55,2.09,2017-10-31,Active
ACC03157,CUST1566,Savings Account,59865.71,4.82,2017-07-13,Active
ACC03158,CUST1567,Savings Account,21554.25,2.2,2021-06-11,Dormant
ACC03159,CUST1567,Savings Account,164484.49,0.21,2019-02-03,Active
ACC03160,CUST1567,Credit Card,99567.19,4.4,2016-02-15,Active
ACC03161,CUST1568,Credit Card,64584.1,1.51,2021-10-17,Active
ACC03162,CUST1568,Mortgage,105713.83,1.26,2020-12-17,Active
ACC03163,CUST1568,Savings Account,4020.25,5.05,2020-07-31,Active
ACC03164,CUST1569,Current Account,20237.13,1.41,2019-07-08,Active
ACC03165,CUST1569,Credit Card,221073.76,2.18,2018-04-30,Active
ACC03166,CUST1570,Current Account,213751.73,1.44,2018-10-21,Active
ACC03167,CUST1571,Mortgage,37361.9,3.83,2015-05-13,Active
ACC03168,CUST1572,Mortgage,184294.29,1.92,2015-04-12,Active
ACC03169,CUST1572,Personal Loan,231290.08,3.74,2017-03-30,Active
ACC03170,CUST1572,Personal Loan,79013.38,1.42,2018-02-18,Active
ACC03171,CUST1573,Investment Fund,139626.64,1.27,2015-09-05,Dormant
ACC03172,CUST1573,Personal Loan,16755.42,0.74,2021-09-15,Active
ACC03173,CUST1574,Current Account,32719.87,1.54,2015-05-10,Active
ACC03174,CUST1574,Mortgage,105582.16,5.31,2019-11-05,Active
ACC03175,CUST1575,Current Account,195340.09,0.29,2021-02-01,Dormant
ACC03176,CUST1575,Credit Card,163017.14,2.13,2020-07-28,Active
ACC03177,CUST1575,Mortgage,151377.76,1.42,2016-07-18,Active
ACC03178,CUST1576,Current Account,238357.31,0.44,2017-12-28,Active
ACC03179,CUST1577,Investment Fund,201841.05,1.1,2016-04-01,Active
ACC03180,CUST1577,Investment Fund,108660.89,0.25,2020-01-22,Active
ACC03181,CUST1577,Investment Fund,121270.63,1.13,2021-04-30,Active
ACC03182,CUST1578,Investment Fund,123503.92,0.16,2016-11-25,Active
ACC03183,CUST1578,Credit Card,149383.81,3.93,2020-10-25,Active
ACC03184,CUST1578,Current Account,63805.46,0.39,2018-03-05,Active
ACC03185,CUST1579,Personal Loan,219890.33,4.49,2020-03-01,Active
ACC03186,CUST1579,Personal Loan,3190.55,3.39,2018-11-11,Active
ACC03187,CUST1579,Credit Card,171982.2,3.07,2015-09-04,Active
ACC03188,CUST1580,Current Account,153943.4,5.1,2020-07-18,Active
ACC03189,CUST1580,Current Account,206594.75,4.97,2016-06-07,Active
ACC03190,CUST1580,Current Account,43103.47,4.99,2021-03-03,Active
ACC03191,CUST1581,Credit Card,156408.27,3.09,2020-01-20,Active
ACC03192,CUST1581,Savings Account,113011.47,2.62,2020-01-22,Active
ACC03193,CUST1581,Investment Fund,60578.22,3.52,2020-03-02,Active
ACC03194,CUST1582,Investment Fund,129820.9,1.74,2020-08-07,Active
ACC03195,CUST1583,Investment Fund,224446.4,5.24,2021-06-02,Active
ACC03196,CUST1583,Savings Account,234112.87,1.91,2017-06-27,Active
ACC03197,CUST1584,Investment Fund,248897.05,4.24,2020-11-30,Active
ACC03198,CUST1585,Current Account,121802.9,4.47,2020-05-06,Active
ACC03199,CUST1585,Current Account,153205.6,3.34,2017-11-22,Active
ACC03200,CUST1586,Personal Loan,83561.61,1.68,2020-09-14,Active
ACC03201,CUST1587,Investment Fund,176000.28,5.1,2016-08-22,Active
ACC03202,CUST1587,Mortgage,209600.28,4.55,2015-11-25,Active
ACC03203,CUST1588,Savings Account,223095.61,3.42,2017-08-21,Active
ACC03204,CUST1588,Investment Fund,38193.08,4.63,2020-11-20,Active
ACC03205,CUST1588,Personal Loan,85524.26,1.46,2015-08-23,Active
ACC03206,CUST1589,Savings Account,63645.98,0.49,2016-10-19,Active
ACC03207,CUST1589,Savings Account,54537.29,1.3,2021-03-15,Active
ACC03208,CUST1590,Personal Loan,232330.21,3.76,2018-10-03,Active
ACC03209,CUST1590,Credit Card,18174.89,1.31,2017-12-28,Active
ACC03210,CUST1591,Current Account,103481.35,3.13,2016-11-09,Active
ACC03211,CUST1591,Current Account,169249.56,0.59,2018-04-06,Active
ACC03212,CUST1592,Investment Fund,89475.51,2.5,2020-03-03,Active
ACC03213,CUST1592,Investment Fund,115804.15,1.15,2019-08-06,Active
ACC03214,CUST1592,Mortgage,197924.42,0.29,2015-05-21,Active
ACC03215,CUST1593,Credit Card,66616.37,2.56,2015-12-25,Active
ACC03216,CUST1593,Investment Fund,66915.89,3.76,2019-04-06,Dormant
ACC03217,CUST1593,Savings Account,146576.63,2.07,2016-02-17,Active
ACC03218,CUST1594,Savings Account,170689.0,0.44,2019-07-04,Active
ACC03219,CUST1594,Current Account,28245.11,4.6,2016-11-29,Dormant
ACC03220,CUST1594,Personal Loan,21100.03,3.05,2020-07-20,Active
ACC03221,CUST1595,Savings Account,94907.42,0.7,2016-12-25,Active
ACC03222,CUST1595,Mortgage,53871.86,4.87,2021-07-02,Active
ACC03223,CUST1595,Investment Fund,216813.21,4.61,2020-08-16,Active
ACC03224,CUST1596,Current Account,161072.92,3.22,2016-07-07,Active
ACC03225,CUST1596,Credit Card,68309.4,3.28,2015-07-06,Active
ACC03226,CUST1597,Mortgage,143590.96,4.86,2018-12-16,Active
ACC03227,CUST1597,Mortgage,158123.29,0.43,2019-03-20,Active
ACC03228,CUST1598,Savings Account,115129.15,2.15,2019-10-01,Dormant
ACC03229,CUST1599,Credit Card,120704.97,1.44,2018-06-23,Active
ACC03230,CUST1600,Investment Fund,182701.94,2.36,2018-12-23,Active
ACC03231,CUST1600,Credit Card,119677.48,0.28,2020-01-28,Active
ACC03232,CUST1600,Personal Loan,46967.42,2.77,2020-01-25,Active
ACC03233,CUST1601,Savings Account,17164.98,2.81,2017-11-28,Active
ACC03234,CUST1602,Current Account,244873.6,4.96,2017-07-17,Active
ACC03235,CUST1603,Mortgage,24642.29,0.92,2017-04-15,Active
ACC03236,CUST1604,Current Account,171672.55,5.32,2017-06-13,Active
ACC03237,CUST1604,Investment Fund,70143.93,4.64,2019-01-20,Active
ACC03238,CUST1604,Mortgage,115195.52,4.67,2020-01-19,Active
ACC03239,CUST1605,Personal Loan,215811.33,1.33,2020-01-24,Active
ACC03240,CUST1606,Credit Card,238924.99,2.18,2020-09-02,Active
ACC03241,CUST1606,Mortgage,206784.68,1.79,2019-10-11,Active
ACC03242,CUST1607,Current Account,191498.18,5.28,2020-10-14,Active
ACC03243,CUST1607,Current Account,73708.78,4.02,2016-12-20,Active
ACC03244,CUST1607,Mortgage,163734.67,3.98,2019-06-05,Active
ACC03245,CUST1608,Personal Loan,163653.82,3.9,2015-11-24,Active
ACC03246,CUST1608,Investment Fund,154170.97,4.39,2021-08-20,Active
ACC03247,CUST1608,Investment Fund,234370.95,0.69,2021-03-19,Active
ACC03248,CUST1609,Credit Card,14703.45,3.45,2016-07-31,Active
ACC03249,CUST1610,Savings Account,171490.84,4.99,2021-07-26,Active
ACC03250,CUST1610,Savings Account,121254.28,2.47,2017-06-02,Active
ACC03251,CUST1610,Investment Fund,157296.98,2.77,2016-09-12,Active
ACC03252,CUST1611,Mortgage,217288.36,0.82,2018-03-15,Active
ACC03253,CUST1611,Mortgage,101177.47,1.11,2015-11-18,Active
ACC03254,CUST1611,Investment Fund,122272.07,3.68,2019-11-02,Active
ACC03255,CUST1612,Savings Account,90486.68,1.97,2017-06-25,Dormant
ACC03256,CUST1612,Personal Loan,72321.31,4.69,2021-05-04,Dormant
ACC03257,CUST1613,Mortgage,181209.15,4.1,2015-04-13,Active
ACC03258,CUST1613,Credit Card,118307.04,4.36,2020-10-08,Active
ACC03259,CUST1614,Mortgage,153128.29,1.06,2018-09-18,Active
ACC03260,CUST1614,Credit Card,105030.16,3.98,2021-12-13,Active
ACC03261,CUST1614,Personal Loan,119.98,2.88,2019-10-19,Active
ACC03262,CUST1615,Investment Fund,49587.43,1.73,2016-06-03,Active
ACC03263,CUST1616,Mortgage,171156.55,3.5,2019-06-05,Active
ACC03264,CUST1617,Mortgage,210618.58,4.98,2016-02-03,Active
ACC03265,CUST1618,Personal Loan,58201.81,4.92,2018-04-10,Active
ACC03266,CUST1618,Mortgage,123343.57,2.61,2015-06-01,Active
ACC03267,CUST1619,Current Account,150103.82,4.9,2020-01-25,Active
ACC03268,CUST1619,Personal Loan,115772.66,4.6,2021-08-24,Active
ACC03269,CUST1619,Current Account,60791.71,3.89,2016-02-18,Active
ACC03270,CUST1620,Credit Card,96646.1,2.05,2015-03-06,Active
ACC03271,CUST1620,Personal Loan,42730.33,4.7,2018-01-28,Active
ACC03272,CUST1620,Mortgage,55783.32,3.08,2015-09-17,Dormant
ACC03273,CUST1621,Current Account,238953.44,4.14,2020-12-13,Active
ACC03274,CUST1622,Personal Loan,76078.54,0.05,2021-12-01,Active
ACC03275,CUST1622,Current Account,181296.25,3.73,2020-05-20,Active
ACC03276,CUST1622,Current Account,106708.63,4.0,2018-01-17,Active
ACC03277,CUST1623,Mortgage,223299.77,3.15,2019-08-04,Active
ACC03278,CUST1623,Mortgage,47296.84,1.07,2021-06-20,Active
ACC03279,CUST1624,Investment Fund,234651.46,0.75,2020-01-27,Active
ACC03280,CUST1624,Investment Fund,160280.87,2.43,2016-01-09,Active
ACC03281,CUST1625,Credit Card,46715.15,0.31,2017-04-07,Active
ACC03282,CUST1625,Current Account,101507.79,1.19,2019-12-30,Active
ACC03283,CUST1626,Mortgage,223186.27,5.11,2018-08-07,Active
ACC03284,CUST1627,Investment Fund,186454.59,2.59,2019-03-09,Active
ACC03285,CUST1627,Savings Account,127054.79,5.08,2019-02-24,Dormant
ACC03286,CUST1628,Credit Card,130619.18,0.12,2021-12-20,Active
ACC03287,CUST1628,Investment Fund,97474.92,3.61,2019-05-15,Dormant
ACC03288,CUST1629,Investment Fund,198359.85,0.15,2015-11-07,Active
ACC03289,CUST1629,Savings Account,182315.22,3.32,2017-02-16,Active
ACC03290,CUST1630,Current Account,143759.31,4.37,2021-02-22,Active
ACC03291,CUST1630,Investment Fund,227915.43,2.12,2016-05-30,Active
ACC03292,CUST1631,Savings Account,62199.66,1.96,2021-04-23,Active
ACC03293,CUST1631,Credit Card,48872.47,0.97,2021-03-26,Active
ACC03294,CUST1631,Investment Fund,206303.16,3.8,2016-02-03,Active
ACC03295,CUST1632,Mortgage,113473.22,3.83,2021-02-13,Active
ACC03296,CUST1632,Investment Fund,247999.62,0.18,2015-11-30,Active
ACC03297,CUST1632,Credit Card,161843.52,0.47,2020-01-17,Active
ACC03298,CUST1633,Current Account,60330.0,5.06,2016-12-28,Active
ACC03299,CUST1633,Savings Account,249530.08,4.45,2017-02-22,Active
ACC03300,CUST1633,Mortgage,88451.61,0.91,2018-07-31,Dormant
