customer_id,segment,age,age_group,region,branch,join_date,tenure_days,tenure_band
CUST0912,Business,41,41-60,North,Hamburg-Nord,2021-03-19,1018,Growing (1-3yr)
CUST0913,Business,38,26-40,East,Berlin-Mitte,2019-10-21,1533,Loyal (3yr+)
CUST0914,Student,64,60+,South,Munich-South,2021-05-08,968,Growing (1-3yr)
CUST0915,Premium,31,26-40,North,Hamburg-Mitte,2018-12-22,1836,Loyal (3yr+)
CUST0916,Premium,18,18-25,West,Cologne-City,2016-04-01,2831,Loyal (3yr+)
CUST0917,Business,32,26-40,East,Berlin-Mitte,2016-01-22,2901,Loyal (3yr+)
CUST0918,Premium,22,18-25,East,Dresden,2014-11-29,3320,Loyal (3yr+)
CUST0919,Student,54,41-60,Central,Nuremberg,2015-09-02,3043,Loyal (3yr+)
CUST0920,Student,31,26-40,Central,Stuttgart,2017-10-23,2261,Loyal (3yr+)
CUST0921,Business,51,41-60,East,Dresden,2018-04-06,2096,Loyal (3yr+)
CUST0922,Retail,71,60+,West,Dusseldorf,2015-09-19,3026,Loyal (3yr+)
CUST0923,Student,43,41-60,East,Dresden,2014-01-10,3643,Loyal (3yr+)
CUST0924,Retail,62,60+,North,Hamburg-Nord,2020-02-24,1407,Loyal (3yr+)
CUST0925,Business,36,26-40,West,Cologne-City,2020-07-05,1275,Loyal (3yr+)
CUST0926,Premium,20,18-25,East,Berlin-East,2017-11-18,2235,Loyal (3yr+)
CUST0927,Premium,73,60+,West,Frankfurt,2018-02-23,2138,Loyal (3yr+)
CUST0928,Premium,28,26-40,Central,Stuttgart,2018-10-10,1909,Loyal (3yr+)
CUST0929,Premium,19,18-25,Central,Mannheim,2014-11-02,3347,Loyal (3yr+)
CUST0930,Student,53,41-60,South,Munich-South,2014-07-12,3460,Loyal (3yr+)
CUST0931,Premium,47,41-60,Central,Mannheim,2015-04-29,3169,Loyal (3yr+)
CUST0932,Business,26,26-40,South,Munich-South,2015-07-17,3090,Loyal (3yr+)
CUST0933,Retail,70,60+,South,Munich-Mitte,2018-11-18,1870,Loyal (3yr+)
CUST0934,Student,51,41-60,Central,Mannheim,2018-07-05,2006,Loyal (3yr+)
CUST0935,Student,25,18-25,East,Dresden,2014-02-25,3597,Loyal (3yr+)
CUST0936,Business,21,18-25,West,Frankfurt,2013-12-23,3661,Loyal (3yr+)
CUST0937,Retail,65,60+,South,Munich-South,2016-09-13,2666,Loyal (3yr+)
CUST0938,Premium,31,26-40,Central,Nuremberg,2015-10-25,2990,Loyal (3yr+)
CUST0939,Student,38,26-40,North,Bremen-City,2015-11-28,2956,Loyal (3yr+)
CUST0940,Premium,27,26-40,West,Cologne-City,2019-12-05,1488,Loyal (3yr+)
CUST0941,Retail,36,26-40,East,Berlin-East,2015-01-06,3282,Loyal (3yr+)
CUST0942,Premium,63,60+,West,Cologne-City,2020-06-25,1285,Loyal (3yr+)
CUST0943,Student,25,18-25,West,Frankfurt,2020-01-27,1435,Loyal (3yr+)
CUST0944,Student,25,18-25,North,Hamburg-Mitte,2017-12-16,2207,Loyal (3yr+)
CUST0945,Premium,70,60+,East,Berlin-Mitte,2015-07-15,3092,Loyal (3yr+)
CUST0946,Business,63,60+,West,Frankfurt,2017-07-10,2366,Loyal (3yr+)
CUST0947,Student,72,60+,East,Berlin-East,2021-03-21,1016,Growing (1-3yr)
CUST0948,Business,18,18-25,East,Dresden,2017-12-02,2221,Loyal (3yr+)
CUST0949,Premium,52,41-60,East,Berlin-East,2015-11-04,2980,Loyal (3yr+)
CUST0950,Business,34,26-40,South,Munich-Mitte,2017-04-30,2437,Loyal (3yr+)
CUST0951,Business,19,18-25,East,Berlin-East,2015-09-26,3019,Loyal (3yr+)
CUST0952,Premium,24,18-25,West,Cologne-City,2018-05-25,2047,Loyal (3yr+)
CUST0953,Business,36,26-40,Central,Mannheim,2019-09-14,1570,Loyal (3yr+)
CUST0954,Business,47,41-60,North,Hamburg-Nord,2018-03-08,2125,Loyal (3yr+)
CUST0955,Student,51,41-60,West,Dusseldorf,2015-03-26,3203,Loyal (3yr+)
CUST0956,Business,24,18-25,Central,Stuttgart,2018-11-11,1877,Loyal (3yr+)
CUST0957,Business,43,41-60,South,Munich-Mitte,2019-09-11,1573,Loyal (3yr+)
CUST0958,Student,36,26-40,South,Munich-South,2019-08-15,1600,Loyal (3yr+)
CUST0959,Student,25,18-25,West,Dusseldorf,2015-11-02,2982,Loyal (3yr+)
CUST0960,Retail,64,60+,West,Cologne-City,2018-08-28,1952,Loyal (3yr+)
CUST0961,Business,36,26-40,South,Augsburg,2015-10-06,3009,Loyal (3yr+)
CUST0962,Premium,53,41-60,West,Cologne-City,2016-08-23,2687,Loyal (3yr+)
CUST0963,Business,41,41-60,South,Munich-Mitte,2015-03-04,3225,Loyal (3yr+)
CUST0964,Business,60,41-60,South,Munich-Mitte,2020-02-25,1406,Loyal (3yr+)
CUST0965,Retail,21,18-25,North,Hamburg-Nord,2015-07-10,3097,Loyal (3yr+)
CUST0966,Business,41,41-60,West,Cologne-City,2014-02-18,3604,Loyal (3yr+)
CUST0967,Student,26,26-40,West,Cologne-City,2016-01-13,2910,Loyal (3yr+)
CUST0968,Premium,62,60+,East,Berlin-Mitte,2020-08-08,1241,Loyal (3yr+)
CUST0969,Student,34,26-40,East,Berlin-East,2015-06-07,3130,Loyal (3yr+)
CUST0970,Retail,28,26-40,South,Munich-Mitte,2020-11-20,1137,Loyal (3yr+)
CUST0971,Student,28,26-40,East,Berlin-East,2018-10-16,1903,Loyal (3yr+)
CUST0972,Premium,29,26-40,East,Berlin-East,2021-01-23,1073,Growing (1-3yr)
CUST0973,Premium,74,60+,Central,Nuremberg,2016-11-14,2604,Loyal (3yr+)
CUST0974,Retail,35,26-40,Central,Mannheim,2018-06-03,2038,Loyal (3yr+)
CUST0975,Retail,54,41-60,South,Munich-Mitte,2014-06-20,3482,Loyal (3yr+)
CUST0976,Premium,45,41-60,West,Cologne-City,2020-09-28,1190,Loyal (3yr+)
CUST0977,Premium,33,26-40,East,Dresden,2015-07-05,3102,Loyal (3yr+)
CUST0978,Premium,73,60+,East,Berlin-East,2014-05-22,3511,Loyal (3yr+)
CUST0979,Student,30,26-40,South,Augsburg,2018-11-03,1885,Loyal (3yr+)
CUST0980,Student,19,18-25,North,Hamburg-Nord,2020-05-07,1334,Loyal (3yr+)
CUST0981,Premium,32,26-40,East,Dresden,2014-08-28,3413,Loyal (3yr+)
CUST0982,Retail,25,18-25,Central,Stuttgart,2018-02-17,2144,Loyal (3yr+)
CUST0983,Retail,34,26-40,West,Cologne-City,2017-01-25,2532,Loyal (3yr+)
CUST0984,Student,43,41-60,Central,Stuttgart,2020-01-17,1445,Loyal (3yr+)
CUST0985,Retail,24,18-25,East,Berlin-East,2018-04-03,2099,Loyal (3yr+)
CUST0986,Premium,27,26-40,South,Munich-Mitte,2018-10-09,1910,Loyal (3yr+)
CUST0987,Business,57,41-60,North,Bremen-City,2015-11-21,2963,Loyal (3yr+)
CUST0988,Retail,56,41-60,North,Bremen-City,2020-12-09,1118,Loyal (3yr+)
CUST0989,Business,32,26-40,East,Berlin-Mitte,2018-01-30,2162,Loyal (3yr+)
CUST0990,Premium,21,18-25,North,Bremen-City,2017-02-11,2515,Loyal (3yr+)
CUST0991,Retail,49,41-60,South,Augsburg,2020-12-23,1104,Loyal (3yr+)
CUST0992,Premium,52,41-60,West,Frankfurt,2018-09-19,1930,Loyal (3yr+)
CUST0993,Business,30,26-40,West,Dusseldorf,2019-08-06,1609,Loyal (3yr+)
CUST0994,Premium,67,60+,West,Cologne-City,2021-09-10,843,Growing (1-3yr)
CUST0995,Retail,29,26-40,North,Bremen-City,2019-01-29,1798,Loyal (3yr+)
CUST0996,Retail,24,18-25,Central,Nuremberg,2021-05-04,972,Growing (1-3yr)
CUST0997,Premium,37,26-40,Central,Mannheim,2016-02-19,2873,Loyal (3yr+)
CUST0998,Premium,67,60+,North,Hamburg-Nord,2021-04-11,995,Growing (1-3yr)
CUST0999,Student,28,26-40,East,Dresden,2015-06-05,3132,Loyal (3yr+)
CUST1000,Retail,52,41-60,Central,Mannheim,2014-11-06,3343,Loyal (3yr+)
CUST1001,Student,41,41-60,Central,Nuremberg,2015-11-10,2974,Loyal (3yr+)
CUST1002,Business,68,60+,West,Frankfurt,2020-05-28,1313,Loyal (3yr+)
CUST1003,Retail,41,41-60,West,Dusseldorf,2014-02-12,3610,Loyal (3yr+)
CUST1004,Premium,38,26-40,East,Dresden,2014-09-07,3403,Loyal (3yr+)
CUST1005,Business,75,60+,South,Augsburg,2014-06-20,3482,Loyal (3yr+)
CUST1006,Premium,67,60+,Central,Stuttgart,2014-07-19,3453,Loyal (3yr+)
CUST1007,Business,19,18-25,South,Augsburg,2017-11-21,2232,Loyal (3yr+)
CUST1008,Student,18,18-25,South,Augsburg,2020-09-18,1200,Loyal (3yr+)
CUST1009,Premium,50,41-60,South,Augsburg,2016-09-07,2672,Loyal (3yr+)
CUST1010,Premium,33,26-40,East,Dresden,2015-11-06,2978,Loyal (3yr+)
CUST1011,Student,72,60+,East,Berlin-East,2015-07-29,3078,Loyal (3yr+)
CUST1012,Business,51,41-60,South,Munich-South,2017-11-18,2235,Loyal (3yr+)
CUST1013,Premium,29,26-40,East,Dresden,2014-08-04,3437,Loyal (3yr+)
CUST1014,Premium,37,26-40,Central,Stuttgart,2016-07-04,2737,Loyal (3yr+)
CUST1015,Premium,28,26-40,West,Cologne-City,2019-08-08,1607,Loyal (3yr+)
CUST1016,Business,33,26-40,West,Frankfurt,2014-05-28,3505,Loyal (3yr+)
CUST1017,Student,40,26-40,West,Cologne-City,2020-11-12,1145,Loyal (3yr+)
CUST1018,Retail,24,18-25,East,Berlin-Mitte,2019-05-11,1696,Loyal (3yr+)
CUST1019,Retail,45,41-60,South,Munich-South,2021-07-06,909,Growing (1-3yr)
CUST1020,Business,29,26-40,East,Berlin-Mitte,2017-07-03,2373,Loyal (3yr+)
CUST1021,Business,59,41-60,South,Munich-Mitte,2014-02-16,3606,Loyal (3yr+)
CUST1022,Business,56,41-60,North,Hamburg-Nord,2021-01-27,1069,Growing (1-3yr)
CUST1023,Retail,60,41-60,Central,Nuremberg,2021-01-26,1070,Growing (1-3yr)
CUST1024,Student,52,41-60,East,Berlin-Mitte,2018-10-28,1891,Loyal (3yr+)
CUST1025,Business,32,26-40,North,Bremen-City,2020-10-20,1168,Loyal (3yr+)
CUST1026,Premium,51,41-60,Central,Mannheim,2015-05-17,3151,Loyal (3yr+)
CUST1027,Student,39,26-40,West,Dusseldorf,2016-10-09,2640,Loyal (3yr+)
CUST1028,Premium,71,60+,East,Dresden,2015-03-12,3217,Loyal (3yr+)
CUST1029,Premium,18,18-25,West,Dusseldorf,2014-09-20,3390,Loyal (3yr+)
CUST1030,Business,46,41-60,North,Hamburg-Mitte,2018-04-01,2101,Loyal (3yr+)
CUST1031,Student,52,41-60,South,Munich-Mitte,2017-10-27,2257,Loyal (3yr+)
CUST1032,Business,23,18-25,West,Frankfurt,2018-03-27,2106,Loyal (3yr+)
CUST1033,Business,30,26-40,Central,Stuttgart,2014-03-13,3581,Loyal (3yr+)
CUST1034,Student,31,26-40,West,Dusseldorf,2018-01-09,2183,Loyal (3yr+)
CUST1035,Business,27,26-40,West,Dusseldorf,2017-12-23,2200,Loyal (3yr+)
CUST1036,Premium,26,26-40,East,Berlin-East,2017-09-28,2286,Loyal (3yr+)
CUST1037,Student,73,60+,Central,Stuttgart,2017-11-02,2251,Loyal (3yr+)
CUST1038,Premium,25,18-25,North,Bremen-City,2018-05-04,2068,Loyal (3yr+)
CUST1039,Premium,36,26-40,Central,Nuremberg,2017-03-27,2471,Loyal (3yr+)
CUST1040,Retail,74,60+,Central,Mannheim,2016-11-05,2613,Loyal (3yr+)
CUST1041,Student,62,60+,East,Berlin-Mitte,2016-01-08,2915,Loyal (3yr+)
CUST1042,Business,36,26-40,North,Hamburg-Nord,2016-03-01,2862,Loyal (3yr+)
CUST1043,Business,45,41-60,North,Hamburg-Mitte,2017-09-21,2293,Loyal (3yr+)
CUST1044,Business,29,26-40,East,Berlin-East,2018-05-28,2044,Loyal (3yr+)
CUST1045,Premium,39,26-40,Central,Mannheim,2021-05-22,954,Growing (1-3yr)
CUST1046,Premium,18,18-25,Central,Nuremberg,2017-11-26,2227,Loyal (3yr+)
CUST1047,Student,23,18-25,South,Augsburg,2016-04-27,2805,Loyal (3yr+)
CUST1048,Premium,27,26-40,South,Munich-South,2018-11-04,1884,Loyal (3yr+)
CUST1049,Business,50,41-60,South,Munich-Mitte,2020-04-24,1347,Loyal (3yr+)
CUST1050,Retail,34,26-40,East,Dresden,2017-12-27,2196,Loyal (3yr+)
CUST1051,Business,71,60+,East,Dresden,2014-07-29,3443,Loyal (3yr+)
CUST1052,Business,37,26-40,North,Hamburg-Mitte,2015-06-10,3127,Loyal (3yr+)
CUST1053,Retail,39,26-40,South,Augsburg,2018-04-15,2087,Loyal (3yr+)
CUST1054,Retail,73,60+,Central,Stuttgart,2018-09-10,1939,Loyal (3yr+)
CUST1055,Business,60,41-60,North,Hamburg-Mitte,2015-09-29,3016,Loyal (3yr+)
CUST1056,Student,47,41-60,East,Berlin-East,2018-05-03,2069,Loyal (3yr+)
CUST1057,Premium,34,26-40,East,Berlin-East,2018-12-03,1855,Loyal (3yr+)
CUST1058,Student,60,41-60,Central,Stuttgart,2017-09-09,2305,Loyal (3yr+)
CUST1059,Business,68,60+,Central,Nuremberg,2021-09-09,844,Growing (1-3yr)
CUST1060,Retail,72,60+,North,Bremen-City,2017-03-29,2469,Loyal (3yr+)
CUST1061,Business,28,26-40,North,Hamburg-Nord,2021-02-15,1050,Growing (1-3yr)
CUST1062,Premium,23,18-25,South,Munich-South,2017-02-13,2513,Loyal (3yr+)
CUST1063,Business,40,26-40,East,Berlin-East,2014-03-25,3569,Loyal (3yr+)
CUST1064,Business,72,60+,East,Berlin-East,2014-01-10,3643,Loyal (3yr+)
CUST1065,Student,22,18-25,East,Berlin-East,2014-10-09,3371,Loyal (3yr+)
CUST1066,Retail,42,41-60,South,Augsburg,2019-04-22,1715,Loyal (3yr+)
CUST1067,Business,34,26-40,East,Dresden,2020-10-01,1187,Loyal (3yr+)
CUST1068,Business,22,18-25,Central,Mannheim,2021-04-01,1005,Growing (1-3yr)
CUST1069,Business,29,26-40,North,Hamburg-Nord,2017-09-05,2309,Loyal (3yr+)
CUST1070,Business,71,60+,East,Berlin-Mitte,2017-12-26,2197,Loyal (3yr+)
CUST1071,Retail,64,60+,South,Munich-South,2014-11-05,3344,Loyal (3yr+)
CUST1072,Student,26,26-40,West,Frankfurt,2017-02-16,2510,Loyal (3yr+)
CUST1073,Premium,33,26-40,West,Cologne-City,2018-05-13,2059,Loyal (3yr+)
CUST1074,Retail,38,26-40,South,Augsburg,2018-02-20,2141,Loyal (3yr+)
CUST1075,Premium,37,26-40,South,Augsburg,2021-06-29,916,Growing (1-3yr)
CUST1076,Retail,35,26-40,West,Frankfurt,2018-11-13,1875,Loyal (3yr+)
CUST1077,Student,69,60+,East,Berlin-Mitte,2020-01-24,1438,Loyal (3yr+)
CUST1078,Retail,40,26-40,West,Dusseldorf,2017-01-14,2543,Loyal (3yr+)
CUST1079,Retail,47,41-60,East,Dresden,2014-09-16,3394,Loyal (3yr+)
CUST1080,Retail,61,60+,South,Munich-South,2016-11-29,2589,Loyal (3yr+)
CUST1081,Retail,41,41-60,Central,Mannheim,2014-12-03,3316,Loyal (3yr+)
CUST1082,Business,21,18-25,West,Frankfurt,2019-05-19,1688,Loyal (3yr+)
CUST1083,Premium,32,26-40,North,Bremen-City,2019-06-21,1655,Loyal (3yr+)
CUST1084,Premium,45,41-60,South,Augsburg,2014-09-11,3399,Loyal (3yr+)
CUST1085,Business,60,41-60,North,Hamburg-Nord,2013-12-14,3670,Loyal (3yr+)
CUST1086,Premium,26,26-40,West,Dusseldorf,2014-08-31,3410,Loyal (3yr+)
CUST1087,Premium,27,26-40,West,Dusseldorf,2015-03-16,3213,Loyal (3yr+)
CUST1088,Business,31,26-40,South,Munich-South,2016-08-03,2707,Loyal (3yr+)
CUST1089,Retail,24,18-25,West,Frankfurt,2021-07-09,906,Growing (1-3yr)
CUST1090,Premium,75,60+,South,Munich-South,2013-12-20,3664,Loyal (3yr+)
CUST1091,Premium,68,60+,West,Cologne-City,2018-04-16,2086,Loyal (3yr+)
CUST1092,Business,27,26-40,Central,Stuttgart,2021-08-07,877,Growing (1-3yr)
CUST1093,Business,44,41-60,West,Cologne-City,2021-04-18,988,Growing (1-3yr)
CUST1094,Premium,25,18-25,East,Berlin-Mitte,2014-12-02,3317,Loyal (3yr+)
CUST1095,Premium,44,41-60,North,Bremen-City,2020-10-19,1169,Loyal (3yr+)
CUST1096,Retail,75,60+,South,Munich-Mitte,2015-03-30,3199,Loyal (3yr+)
CUST1097,Student,52,41-60,East,Dresden,2013-11-15,3699,Loyal (3yr+)
CUST1098,Business,46,41-60,East,Berlin-East,2015-12-10,2944,Loyal (3yr+)
CUST1099,Business,47,41-60,West,Cologne-City,2016-12-25,2563,Loyal (3yr+)
CUST1100,Business,36,26-40,Central,Mannheim,2019-03-21,1747,Loyal (3yr+)
CUST1101,Retail,49,41-60,East,Berlin-East,2016-03-01,2862,Loyal (3yr+)
CUST1102,Business,39,26-40,East,Dresden,2019-02-20,1776,Loyal (3yr+)
CUST1103,Retail,24,18-25,East,Berlin-Mitte,2019-11-12,1511,Loyal (3yr+)
CUST1104,Business,25,18-25,South,Augsburg,2020-06-29,1281,Loyal (3yr+)
CUST1105,Student,33,26-40,South,Munich-South,2014-11-13,3336,Loyal (3yr+)
CUST1106,Premium,64,60+,South,Munich-South,2021-08-26,858,Growing (1-3yr)
CUST1107,Retail,35,26-40,West,Frankfurt,2017-09-02,2312,Loyal (3yr+)
CUST1108,Business,21,18-25,East,Berlin-East,2014-02-12,3610,Loyal (3yr+)
CUST1109,Student,23,18-25,Central,Stuttgart,2015-06-30,3107,Loyal (3yr+)
CUST1110,Business,50,41-60,North,Hamburg-Mitte,2021-10-30,793,Growing (1-3yr)
CUST1111,Premium,43,41-60,West,Dusseldorf,2017-03-13,2485,Loyal (3yr+)
CUST1112,Premium,45,41-60,South,Munich-South,2019-12-18,1475,Loyal (3yr+)
CUST1113,Retail,53,41-60,Central,Stuttgart,2021-10-29,794,Growing (1-3yr)
CUST1114,Retail,65,60+,North,Hamburg-Nord,2015-12-19,2935,Loyal (3yr+)
CUST1115,Retail,41,41-60,Central,Nuremberg,2017-02-25,2501,Loyal (3yr+)
CUST1116,Student,37,26-40,Central,Nuremberg,2019-10-18,1536,Loyal (3yr+)
CUST1117,Retail,67,60+,South,Augsburg,2021-02-16,1049,Growing (1-3yr)
CUST1118,Student,23,18-25,East,Berlin-East,2020-02-23,1408,Loyal (3yr+)
CUST1119,Retail,32,26-40,West,Cologne-City,2017-10-03,2281,Loyal (3yr+)
CUST1120,Student,38,26-40,East,Dresden,2020-12-19,1108,Loyal (3yr+)
CUST1121,Student,58,41-60,South,Munich-Mitte,2018-09-04,1945,Loyal (3yr+)
CUST1122,Student,56,41-60,East,Berlin-East,2015-05-16,3152,Loyal (3yr+)
CUST1123,Student,61,60+,South,Munich-Mitte,2018-04-12,2090,Loyal (3yr+)
CUST1124,Retail,46,41-60,Central,Mannheim,2016-03-27,2836,Loyal (3yr+)
CUST1125,Premium,69,60+,Central,Stuttgart,2015-11-19,2965,Loyal (3yr+)
CUST1126,Student,32,26-40,West,Cologne-City,2016-01-16,2907,Loyal (3yr+)
CUST1127,Retail,75,60+,West,Frankfurt,2018-12-10,1848,Loyal (3yr+)
CUST1128,Retail,32,26-40,West,Dusseldorf,2016-12-22,2566,Loyal (3yr+)
CUST1129,Business,54,41-60,South,Augsburg,2015-04-07,3191,Loyal (3yr+)
CUST1130,Business,72,60+,South,Munich-Mitte,2020-04-29,1342,Loyal (3yr+)
CUST1131,Premium,63,60+,West,Dusseldorf,2018-06-17,2024,Loyal (3yr+)
CUST1132,Business,73,60+,South,Munich-Mitte,2016-01-30,2893,Loyal (3yr+)
CUST1133,Retail,36,26-40,North,Hamburg-Mitte,2016-10-03,2646,Loyal (3yr+)
CUST1134,Business,65,60+,Central,Stuttgart,2016-12-14,2574,Loyal (3yr+)
CUST1135,Business,19,18-25,South,Augsburg,2014-02-08,3614,Loyal (3yr+)
CUST1136,Student,35,26-40,North,Bremen-City,2014-10-05,3375,Loyal (3yr+)
CUST1137,Retail,55,41-60,North,Hamburg-Mitte,2021-10-24,799,Growing (1-3yr)
CUST1138,Premium,42,41-60,Central,Nuremberg,2015-05-24,3144,Loyal (3yr+)
CUST1139,Student,56,41-60,Central,Stuttgart,2018-10-21,1898,Loyal (3yr+)
CUST1140,Retail,26,26-40,South,Augsburg,2021-09-05,848,Growing (1-3yr)
CUST1141,Premium,38,26-40,East,Dresden,2014-04-19,3544,Loyal (3yr+)
CUST1142,Student,21,18-25,East,Berlin-East,2015-10-09,3006,Loyal (3yr+)
CUST1143,Retail,19,18-25,Central,Mannheim,2015-11-18,2966,Loyal (3yr+)
CUST1144,Business,39,26-40,North,Bremen-City,2015-11-27,2957,Loyal (3yr+)
CUST1145,Student,60,41-60,Central,Stuttgart,2016-08-11,2699,Loyal (3yr+)
CUST1146,Retail,55,41-60,North,Hamburg-Mitte,2021-03-11,1026,Growing (1-3yr)
CUST1147,Business,36,26-40,South,Augsburg,2015-01-01,3287,Loyal (3yr+)
CUST1148,Retail,38,26-40,Central,Nuremberg,2019-08-02,1613,Loyal (3yr+)
CUST1149,Student,23,18-25,North,Hamburg-Nord,2019-04-13,1724,Loyal (3yr+)
CUST1150,Business,72,60+,East,Berlin-East,2020-05-18,1323,Loyal (3yr+)
CUST1151,Premium,46,41-60,Central,Mannheim,2020-05-06,1335,Loyal (3yr+)
CUST1152,Retail,72,60+,East,Berlin-Mitte,2017-06-14,2392,Loyal (3yr+)
CUST1153,Premium,27,26-40,North,Hamburg-Nord,2018-09-13,1936,Loyal (3yr+)
CUST1154,Retail,20,18-25,West,Frankfurt,2017-08-13,2332,Loyal (3yr+)
CUST1155,Premium,28,26-40,South,Munich-Mitte,2016-11-05,2613,Loyal (3yr+)
CUST1156,Business,43,41-60,North,Bremen-City,2018-09-18,1931,Loyal (3yr+)
CUST1157,Premium,21,18-25,East,Berlin-Mitte,2017-01-20,2537,Loyal (3yr+)
CUST1158,Business,74,60+,South,Munich-Mitte,2014-05-25,3508,Loyal (3yr+)
CUST1159,Business,41,41-60,North,Hamburg-Mitte,2020-11-17,1140,Loyal (3yr+)
CUST1160,Student,41,41-60,North,Hamburg-Mitte,2014-05-17,3516,Loyal (3yr+)
CUST1161,Student,40,26-40,East,Berlin-Mitte,2019-12-07,1486,Loyal (3yr+)
CUST1162,Retail,25,18-25,West,Dusseldorf,2014-01-14,3639,Loyal (3yr+)
CUST1163,Business,64,60+,West,Dusseldorf,2021-11-21,771,Growing (1-3yr)
CUST1164,Premium,64,60+,East,Dresden,2018-06-11,2030,Loyal (3yr+)
CUST1165,Premium,26,26-40,South,Augsburg,2020-10-31,1157,Loyal (3yr+)
CUST1166,Student,44,41-60,East,Berlin-Mitte,2019-05-14,1693,Loyal (3yr+)
CUST1167,Business,41,41-60,South,Augsburg,2019-02-23,1773,Loyal (3yr+)
CUST1168,Retail,36,26-40,South,Munich-South,2016-05-10,2792,Loyal (3yr+)
CUST1169,Premium,61,60+,East,Berlin-East,2015-03-14,3215,Loyal (3yr+)
CUST1170,Premium,67,60+,North,Hamburg-Nord,2018-12-20,1838,Loyal (3yr+)
CUST1171,Business,58,41-60,Central,Stuttgart,2021-07-12,903,Growing (1-3yr)
CUST1172,Student,52,41-60,South,Munich-Mitte,2015-01-23,3265,Loyal (3yr+)
CUST1173,Student,39,26-40,Central,Nuremberg,2017-12-29,2194,Loyal (3yr+)
CUST1174,Student,58,41-60,East,Berlin-Mitte,2018-03-13,2120,Loyal (3yr+)
CUST1175,Business,41,41-60,West,Frankfurt,2014-11-16,3333,Loyal (3yr+)
CUST1176,Premium,62,60+,East,Dresden,2016-02-24,2868,Loyal (3yr+)
CUST1177,Student,69,60+,Central,Mannheim,2019-10-17,1537,Loyal (3yr+)
CUST1178,Student,33,26-40,South,Munich-Mitte,2021-08-16,868,Growing (1-3yr)
CUST1179,Premium,43,41-60,East,Dresden,2015-02-06,3251,Loyal (3yr+)
CUST1180,Premium,38,26-40,East,Berlin-East,2014-09-18,3392,Loyal (3yr+)
CUST1181,Student,18,18-25,South,Munich-Mitte,2020-03-17,1385,Loyal (3yr+)
CUST1182,Student,70,60+,East,Dresden,2016-03-22,2841,Loyal (3yr+)
CUST1183,Premium,33,26-40,West,Dusseldorf,2014-01-28,3625,Loyal (3yr+)
CUST1184,Business,55,41-60,North,Hamburg-Mitte,2017-08-08,2337,Loyal (3yr+)
CUST1185,Student,73,60+,West,Cologne-City,2015-12-02,2952,Loyal (3yr+)
CUST1186,Retail,20,18-25,North,Bremen-City,2017-07-11,2365,Loyal (3yr+)
CUST1187,Student,23,18-25,Central,Stuttgart,2020-02-12,1419,Loyal (3yr+)
CUST1188,Student,49,41-60,East,Berlin-East,2021-07-16,899,Growing (1-3yr)
CUST1189,Retail,66,60+,North,Hamburg-Nord,2020-11-22,1135,Loyal (3yr+)
CUST1190,Student,72,60+,North,Hamburg-Nord,2017-01-30,2527,Loyal (3yr+)
CUST1191,Premium,66,60+,West,Dusseldorf,2018-01-05,2187,Loyal (3yr+)
CUST1192,Retail,73,60+,Central,Mannheim,2017-11-22,2231,Loyal (3yr+)
CUST1193,Student,32,26-40,West,Cologne-City,2018-09-01,1948,Loyal (3yr+)
CUST1194,Student,27,26-40,South,Munich-Mitte,2013-11-13,3701,Loyal (3yr+)
CUST1195,Student,52,41-60,East,Berlin-East,2020-09-13,1205,Loyal (3yr+)
CUST1196,Retail,56,41-60,North,Hamburg-Nord,2014-10-09,3371,Loyal (3yr+)
CUST1197,Retail,26,26-40,South,Munich-Mitte,2020-03-05,1397,Loyal (3yr+)
CUST1198,Premium,70,60+,West,Cologne-City,2015-09-26,3019,Loyal (3yr+)
CUST1199,Student,43,41-60,West,Dusseldorf,2018-11-07,1881,Loyal (3yr+)
CUST1200,Student,48,41-60,North,Hamburg-Nord,2016-09-22,2657,Loyal (3yr+)
CUST1201,Student,34,26-40,Central,Stuttgart,2014-08-13,3428,Loyal (3yr+)
CUST1202,Retail,42,41-60,North,Hamburg-Nord,2019-08-02,1613,Loyal (3yr+)
CUST1203,Business,32,26-40,West,Cologne-City,2020-07-16,1264,Loyal (3yr+)
CUST1204,Retail,57,41-60,Central,Stuttgart,2017-09-01,2313,Loyal (3yr+)
CUST1205,Retail,29,26-40,North,Hamburg-Nord,2020-09-30,1188,Loyal (3yr+)
CUST1206,Business,56,41-60,Central,Mannheim,2020-11-03,1154,Loyal (3yr+)
CUST1207,Premium,60,41-60,East,Berlin-Mitte,2016-10-25,2624,Loyal (3yr+)
CUST1208,Student,40,26-40,East,Berlin-East,2017-11-15,2238,Loyal (3yr+)
CUST1209,Retail,61,60+,West,Frankfurt,2018-08-03,1977,Loyal (3yr+)
CUST1210,Student,68,60+,North,Bremen-City,2016-02-01,2891,Loyal (3yr+)
CUST1211,Business,48,41-60,North,Hamburg-Mitte,2020-12-30,1097,Loyal (3yr+)
CUST1212,Student,34,26-40,East,Berlin-East,2019-02-10,1786,Loyal (3yr+)
CUST1213,Student,46,41-60,West,Dusseldorf,2019-06-06,1670,Loyal (3yr+)
CUST1214,Retail,59,41-60,Central,Nuremberg,2018-01-17,2175,Loyal (3yr+)
CUST1215,Business,19,18-25,North,Bremen-City,2020-06-07,1303,Loyal (3yr+)
